stop_id	stop_name	stop_lat	stop_lon	type
10902	University Ave & 117th Ave NW	45.182616	-93.266142	stop
10903	University Ave NE & 115th Ave NW	45.178978	-93.266226	stop
10904	University Ave NE & 111th Lane NW	45.171919	-93.266344	stop
10906	East River Rd & Larch St NW	45.119343	-93.284449	stop
10907	East River Rd & Kimball St NE	45.119282	-93.284612	stop
1091	Penn Ave S & 54th St W	44.905035	-93.308567	stop
10910	East River Rd & 84th Lane NE	45.122959	-93.2858	stop
10911	East River Rd & 85th Ave / 84th Lane	45.123514	-93.286326	stop
1092	Penn Ave S & 53rd St W	44.906848	-93.308589	stop
10928	85th Ave NW & Norway St NW	45.124347	-93.283443	stop
10929	85th Ave NW & Norway St NW	45.124448	-93.283831	stop
1093	Penn Ave S & 52nd St W	44.908873	-93.308607	stop
10930	85th Ave NW & Evergreen Blvd	45.124429	-93.274789	stop
10931	85th Ave NW & Evergreen Blvd	45.124534	-93.274534	stop
10932	85th Ave NW & Cottonwood St	45.124455	-93.271979	stop
10938	Coon Rapids Blvd & Flintwood St	45.139502	-93.274895	stop
1094	Penn Ave S & 51st St W	44.910465	-93.308604	stop
10940	Coon Rapids Blvd & Holly St	45.141519	-93.277477	stop
10941	Coon Rapids Blvd & Holly St	45.141368	-93.277677	stop
10957	Coon Rapids Blvd & Avocet St	45.151609	-93.299461	stop
1096	Hennepin Ave & Franklin Ave W	44.96248	-93.291719	stop
10961	Coon Rapids Blvd & 100th Lane	45.152956	-93.30269	stop
10962	Coon Rapids Blvd & Drake St	45.153533	-93.304233	stop
10963	Coon Rapids Blvd & Crane St	45.152238	-93.301849	stop
10966	Coon Rapids Blvd & Egret Blvd	45.154659	-93.306348	stop
10967	Coon Rapids Blvd & Egret Blvd	45.155004	-93.306462	stop
10968	Coon Rapids Blvd & Hummingbird St	45.157207	-93.310557	stop
10969	Coon Rapids Blvd & Ibis St	45.156832	-93.310373	stop
10970	Coon Rapids Blvd & Jay St	45.158506	-93.313054	stop
10971	Coon Rapids Blvd & Jay St	45.158011	-93.312637	stop
10973	Coon Rapids Blvd & Hanson Blvd	45.160677	-93.317759	stop
1098	Hennepin Ave S & 24th St W	44.959255	-93.294072	stop
1099	Hennepin Ave S & 22nd St W	44.961023	-93.292732	stop
10995	Robinson Dr & 113th Lane NW	45.17834	-93.311177	stop
10997	Robinson Dr & 113th Lane NW	45.178286	-93.310889	stop
10998	Robinson Dr & Martin St	45.179803	-93.315219	stop
10999	Robinson Dr & Martin St	45.179755	-93.315498	stop
110	Lyndale Ave S & 31st St W	44.946698	-93.288189	stop
1100	Hennepin Ave S & 25th St W	44.957441	-93.295439	stop
11000	Northdale Blvd & Hanson Blvd	45.180319	-93.316945	stop
11001	Northdale Blvd & Hanson Blvd / Raven St	45.181704	-93.319016	stop
11002	Northdale Blvd & Raven / Hanson	45.181633	-93.31912	stop
11003	Northdale Blvd & Raven St	45.182907	-93.322646	stop
11004	Northdale Blvd & Raven St	45.183006	-93.322383	stop
11005	Northdale Blvd & Wren St	45.183105	-93.327361	stop
11006	Northdale Blvd & Wren St	45.183006	-93.328397	stop
11007	Northdale Blvd & Xavis St	45.183008	-93.329677	stop
11008	Northdale Blvd & Xavis St	45.183113	-93.329421	stop
1101	Hennepin Ave S & 26th St W	44.955645	-93.296813	stop
11011	Northdale Blvd & Zion St	45.183008	-93.332346	stop
11012	Northdale Blvd & Zion St	45.183113	-93.332091	stop
11013	Northdale Blvd & Bittersweet St	45.183113	-93.335035	stop
11014	Northdale Blvd & Bittersweet St	45.183008	-93.335291	stop
11015	Northdale Blvd & North Heights Dr NW	45.183009	-93.336571	stop
11016	Northdale Blvd & Crocus St NW	45.183114	-93.336316	stop
11017	Northdale Blvd & Crooked Lake Blvd	45.183113	-93.337697	stop
11018	Crooked Lk Blv & Northdale Condos	45.184602	-93.337911	stop
11019	Crooked Lake Blvd & #11749	45.184422	-93.33777	stop
1102	Hennepin Ave S & 27th St W	44.953849	-93.29763	stop
11022	Crooked Lake Blvd & 119th Ave NW	45.18789	-93.337799	stop
11023	Crooked Lake Blvd & 119th Ave NW	45.186178	-93.33768	stop
11026	Crooked Lake Blvd & 121st Lane NW	45.190779	-93.337734	stop
11027	Crooked Lake Blvd & 121st Lane NW	45.190598	-93.33759	stop
11028	Crooked Lake Blvd & 123rd Ave NW	45.194369	-93.338078	stop
11029	Crooked Lake Blvd & 123rd Ave NW	45.194453	-93.338322	stop
1103	Hennepin Ave S & 28th St W	44.951863	-93.298327	stop
11030	Coon Rapids Blvd & Hanson Blvd	45.161151	-93.318141	stop
11031	Coon Rapids Blvd & Quinn St NW	45.163375	-93.322439	stop
11032	Coon Rapids Blvd & Quinn St NW	45.162961	-93.322173	stop
11033	Coon Rapids Blvd & Thrush St	45.164866	-93.325853	stop
11034	Coon Rapids Blvd & Thrush St	45.165239	-93.326041	stop
11035	Coon Rapids Blvd & Xavis St	45.167536	-93.330484	stop
11036	Coon Rapids Blvd & Xavis St	45.167172	-93.330311	stop
11037	Coon Rapids Blvd & Direct River Dr	45.168137	-93.332275	stop
11038	Coon Rapids Blvd & Yukon St	45.168507	-93.332491	stop
11039	Coon Rapids Blvd & Bittersweet St	45.170459	-93.336788	stop
11040	Coon Rapids Blvd & Bittersweet St	45.170084	-93.336545	stop
11041	Coon Rapids Blvd & Crooked Lake Blvd	45.171229	-93.339062	stop
11042	Coon Rapids Blvd & Crooked Lake Blvd	45.171598	-93.339293	stop
11043	Coon Rapids Blvd & 111th Ave NW	45.173649	-93.343677	stop
11044	Coon Rapids Blvd & 111th Ave NW	45.173257	-93.343426	stop
11047	Coon Rapids Blvd & Mississippi Blvd	45.175089	-93.346529	stop
11048	Coon Rapids Blvd & Mississippi Blvd	45.174749	-93.346395	stop
1105	Hennepin Ave S & Lagoon Ave	44.948903	-93.298366	stop
11051	Coon Rapids Blvd & Oakmont Apts	45.180284	-93.358625	stop
11052	Coon Rapids Blvd & Oakmont Apts	45.180069	-93.358725	stop
11053	Coon Rapids Blvd & Round Lake Blvd	45.181778	-93.3631	stop
11054	Coon Rapids Blvd & Round Lake Blvd	45.182178	-93.363467	stop
11055	Coon Rapids Blvd & Blackfoot St	45.183878	-93.367963	stop
11056	Coon Rapids Blvd & Blackfoot St	45.183638	-93.367667	stop
11058	Coon Rapids Blvd & Dakotah St	45.184802	-93.370662	stop
11059	Coon Rapids Blvd & Dakotah St	45.184929	-93.370682	stop
1106	Hennepin Ave S & 31st St W	44.946675	-93.298378	stop
11060	Coon Rapids Blvd & Eldorado St	45.185524	-93.372354	stop
11061	Coon Rapids Blvd & Eldorado St	45.185515	-93.372653	stop
11074	26th Ave N & Fremont Ave N	45.006009	-93.295441	stop
11075	26th Ave N & Fremont Ave N	45.005904	-93.295722	stop
11078	26th Ave N & Humboldt Ave N	45.005919	-93.298221	stop
11079	26th Ave N & Humboldt Ave N	45.006021	-93.297966	stop
11084	26th Ave N & Knox Ave N	45.006042	-93.301706	stop
11085	26th Ave N & Knox Ave N	45.005939	-93.302	stop
11089	26th Ave N & Morgan Ave N	45.005957	-93.304529	stop
1109	Hennepin Ave S & 34th St W	44.941478	-93.298436	stop
11091	26th Ave N & Newton Ave N	45.006062	-93.305543	stop
11095	Penn Ave N & 26 Ave N	45.006192	-93.308131	stop
11096	Penn Ave N & 27th Ave N	45.007739	-93.30814	stop
11097	Penn Ave N & 27th Ave N	45.00792	-93.308288	stop
11098	Penn & 29th Station	45.009723	-93.308293	stop
11099	Penn & 29th Station	45.009542	-93.308146	stop
111	Bryant Ave S & 31st St W	44.946398	-93.29073	stop
11100	Penn Ave N & 30th Ave N	45.011345	-93.308159	stop
11101	Penn Ave N & 30th Ave N	45.011525	-93.308307	stop
11104	Penn Ave N & 33rd Ave N	45.014964	-93.308171	stop
11105	Penn Ave N & 33rd Ave N	45.014928	-93.308318	stop
11106	Penn Ave N & 34th Ave N	45.016936	-93.308336	stop
11107	Penn Ave N & 34th Ave N	45.016755	-93.308188	stop
11108	Penn Ave N & 35th Ave N	45.018569	-93.308186	stop
11109	Penn Ave N & 35th Ave N	45.01875	-93.308334	stop
1111	Hennepin Ave S & 36th St W	44.937883	-93.298464	stop
11112	Penn Ave N & 37th Ave N	45.022174	-93.308225	stop
11113	Penn Ave N & 37th Ave N	45.022355	-93.308373	stop
11122	Thomas Ave N & Dowling Ave N	45.024188	-93.313501	stop
11124	Thomas Ave N & 39th Ave N	45.025807	-93.313394	stop
11125	Thomas Ave N & 39th Ave N	45.025987	-93.313546	stop
11126	Thomas Ave N & 40th Ave N	45.027801	-93.313591	stop
11127	Thomas Ave N & 40th Ave N	45.02762	-93.313443	stop
11128	Thomas Ave N & 41st Ave N	45.02942	-93.31348	stop
11129	Thomas Ave N & 41st Ave N	45.029601	-93.313628	stop
1113	36th St W & Humboldt Ave S	44.937765	-93.300785	stop
11131	Thomas Ave N & 42nd Ave N	45.031234	-93.313517	stop
1114	36th St W & Irving Ave S	44.937764	-93.302029	stop
11141	Fremont Ave N & 37th Ave N	45.022262	-93.295691	stop
11142	Fremont Ave N & 36th Ave N	45.020454	-93.295666	stop
11143	Fremont Ave N & 35th Ave N	45.018668	-93.295664	stop
11144	Fremont Ave N & 34th Ave N	45.016841	-93.295666	stop
11145	Fremont Ave N & 33rd Ave N	45.015049	-93.295665	stop
11146	Fremont Ave N & Lowry Ave N	45.012988	-93.295639	stop
11147	Fremont Ave N & 30th Ave N	45.011424	-93.29565	stop
11148	Fremont Ave N & 29th Ave N	45.009644	-93.295645	stop
11149	Fremont Ave N & 27th Ave N	45.007841	-93.295643	stop
1115	Richfield Rd & Trolley Stop	44.935716	-93.305579	stop
11150	Fremont Ave N & 26th Ave N	45.006047	-93.295642	stop
11151	Fremont Ave N & 25th Ave N	45.0049	-93.295702	stop
11152	Fremont Ave N & 24th Ave N	45.003805	-93.295673	stop
11154	Fremont Ave N & 22nd Ave N	45.001604	-93.295693	stop
11155	Fremont Ave N & West Broadway	44.99905	-93.295691	stop
11156	Fremont Ave N & 18th Ave N	44.997494	-93.295695	stop
11158	Fremont Ave N & 16th Ave N	44.995338	-93.295699	stop
11159	Fremont Ave N & 15th Ave N	44.994248	-93.295701	stop
1116	Richfield Rd & William Berry Pkwy	44.933521	-93.310501	stop
11161	Plymouth Ave & Fremont / 7th St N	44.991928	-93.295264	stop
11163	7th St N & 11th Ave N (Bryant)	44.989899	-93.291565	stop
11167	7th St N & Olson Memorial Hwy	44.984507	-93.284041	stop
1117	39th St W & Sheridan Ave S	44.932354	-93.31287	stop
11172	10th St N & Twins Way (3rd Ave)	44.98021	-93.279666	stop
11176	Lyndale Ave N & Plymouth Ave	44.991725	-93.287916	stop
11177	Lyndale Ave N & 14th Ave N	44.992893	-93.287922	stop
11178	Lyndale Ave N & 14th Ave / 18th Ave N	44.994551	-93.287919	stop
11179	Lyndale Ave N & 18th Ave N	44.997242	-93.287913	stop
11180	Lyndale Ave N & West Broadway	44.999048	-93.287914	stop
11182	Lyndale Ave N & 22nd Ave N	45.001613	-93.287919	stop
11183	Lyndale Ave N & 23rd Ave N	45.002733	-93.287909	stop
11184	Lyndale Ave N & 24th Ave N	45.003811	-93.287911	stop
11185	Lyndale Ave N & 25th Ave N	45.004963	-93.287913	stop
11186	Lyndale Ave N & 26th Ave N	45.006061	-93.287914	stop
11187	Lyndale Ave N & 27th Ave N	45.007847	-93.287919	stop
11188	Lyndale Ave N & 29th Ave N	45.009633	-93.287925	stop
11191	Lyndale Ave N & Lowry Ave N	45.013244	-93.287939	stop
11192	Lyndale Ave N & 33rd Ave N	45.014723	-93.287938	stop
11193	Lyndale Ave N & 34th Ave N	45.016583	-93.287944	stop
11194	Lyndale Ave N & 35th Ave N	45.01835	-93.287953	stop
11195	Lyndale Ave N & 36th Ave N	45.020178	-93.287962	stop
11196	Lyndale Ave N & 37th Ave N	45.022032	-93.287967	stop
11197	Lyndale Ave N & Dowling Ave N	45.023813	-93.287988	stop
11198	Lyndale Ave N & 39th Ave N	45.025544	-93.288	stop
11199	Lyndale Ave N & 40th Ave N	45.027372	-93.288002	stop
112	Bryant Ave S & 32nd St W	44.944859	-93.290753	stop
1120	39th St W & Vincent Ave S	44.932347	-93.316354	stop
11201	Lyndale Ave N & 41st Ave / 42nd Ave N	45.030593	-93.287964	stop
11202	Lyndale Ave N & 44th Ave N	45.035364	-93.28803	stop
11208	Humboldt Ave N & 49th Ave N	45.04406	-93.299363	stop
11211	Humboldt Ave N & 51st Ave N	45.047427	-93.29942	stop
1122	39th St W & Xerxes Ave S	44.932355	-93.318703	stop
11225	Logan Ave N & 54th Ave N	45.05285	-93.304147	stop
11227	Logan Ave N & 55th Ave N	45.054699	-93.304087	stop
11229	Logan Ave N & 56th Ave N	45.056538	-93.30402	stop
11231	57th Ave N & Logan Ave N	45.05851	-93.304317	stop
1124	39th St W & Zenith Ave S	44.932375	-93.321264	stop
11241	Bass Lake Rd (Co Rd 10) & #5701	45.059215	-93.315442	stop
11248	France Ave N & 73rd Ave N	45.087226	-93.330806	stop
11249	74th Ave N & Drew Ave N	45.089963	-93.328506	stop
11250	74th Ave N & Beard Ave N	45.089977	-93.32662	stop
11251	74th Ave N & 74th Circle	45.090179	-93.325048	stop
11252	74th Ave N & Zenith Ave N	45.09083	-93.32384	stop
11253	74th Ave N & York Ave N	45.090962	-93.321605	stop
11255	Xerxes Ave N & 75th Ave N	45.092855	-93.320776	stop
11256	Xerxes Ave N & Brookdale Dr	45.097077	-93.320911	stop
11257	Xerxes Ave N & Xerxes Court	45.098803	-93.320962	stop
11259	Lad Pkwy & Xerxes Ave N	45.099724	-93.321259	stop
11261	Lad Pkwy & Beard Ave N	45.100035	-93.324635	stop
11263	Lad Pkwy & #7956 - 7998	45.10078	-93.326096	stop
11265	Lad Pkwy & #8000 - 8010	45.101822	-93.327292	stop
11267	Lad Pkwy & #8100 - 8112	45.103278	-93.327563	stop
11269	Lad Pkwy & 82nd Ave N	45.103845	-93.32785	stop
1127	39th St W & Chowen Ave S	44.932397	-93.325076	stop
11271	Lad Pkwy & 83rd Ave N	45.104599	-93.328981	stop
11275	83rd Ave N & 82nd Ave N	45.104944	-93.332083	stop
11278	83rd Ave N & Halifax Court	45.105336	-93.334076	stop
11282	83rd Ave N & 83rd Circle N	45.105352	-93.33704	stop
11284	83rd Ave N & Noble Ave N	45.10531	-93.341182	stop
113	Bryant Ave S & 33rd St W	44.943004	-93.290782	stop
1130	39th St W & France Ave S	44.932424	-93.328924	stop
1131	France Ave S & 40th St W	44.930643	-93.32913	stop
11310	Noble Ave & 85th Ave N	45.108742	-93.34128	stop
11312	85th Ave N & Edinbrook Crossing	45.108811	-93.32887	stop
11314	85th Ave N & Xerxes Ave N	45.10888	-93.321226	stop
11316	Xerxes Ave N & 84th Ave N	45.106479	-93.321189	stop
11318	Xerxes Ave N & 83rd Ave N	45.104997	-93.321219	stop
1132	France Ave S & 41st St W	44.928843	-93.329147	stop
11320	Xerxes Ave N & Pearson Pkwy	45.104125	-93.321218	stop
11322	Xerxes Ave N & #8109-8157	45.103183	-93.321208	stop
11324	Xerxes Ave N & 81st Ave N	45.102267	-93.321243	stop
11326	Xerxes Ave N & 80th Ave N	45.100487	-93.321221	stop
11328	Xerxes Ave N & Lad Pkwy	45.099768	-93.321174	stop
1133	France Ave S & 42nd St W	44.927035	-93.329163	stop
11330	Xerxes Ave N & Xerxes Court	45.098764	-93.321107	stop
11333	Xerxes Ave N & York Lane	45.096736	-93.321076	stop
11334	Xerxes Ave N & 75th Ave N	45.093035	-93.320928	stop
11335	Xerxes Ave N & 74th Ave N	45.091455	-93.320977	stop
11336	74th Ave N & #3100 / #3200	45.09106	-93.32185	stop
11337	74th Ave N & Abbott Ave N	45.090989	-93.323674	stop
11338	74th Ave N & 74th Circle	45.090371	-93.324933	stop
11339	74th Ave N & Beard Ave N	45.090071	-93.326341	stop
1134	France Ave S & Colgate Ave	44.925111	-93.329168	stop
11340	74th Ave N & Drew Ave N	45.090068	-93.328251	stop
11341	France Ave N & 73rd Ave N	45.087407	-93.330955	stop
11344	Bass Lake Rd & Xerxes Ave N	45.059169	-93.320161	stop
11345	Bass Lake Rd & Northway Dr	45.05912	-93.316913	stop
11347	Bass Lake Rd & Shingle Creek Pkwy / Hwy 100	45.058974	-93.312243	stop
11349	57th Ave N & Lilac Dr N	45.058444	-93.306225	stop
11351	57th Ave N & Logan Ave N	45.0584	-93.304165	stop
11353	Shingle Creek Pkwy & Bass Lake Rd	45.059966	-93.313565	stop
1136	France Ave S & Sunnyside Ave	44.922071	-93.329174	stop
11360	Shingle Creek Pkwy & John Martin Dr	45.064459	-93.310069	stop
11361	Shingle Creek Pkwy & Summit Dr	45.066778	-93.308732	stop
11368	Shingle Creek Pkwy & Civic Center Dr	45.068636	-93.308548	stop
11369	Shingle Creek Pkwy & Summit Dr	45.066349	-93.30914	stop
11370	Shingle Creek Pkwy & John Martin Dr	45.064741	-93.310145	stop
11372	Logan Ave N & 56th Ave N	45.056721	-93.30416	stop
11374	Logan Ave N & 55th Ave N	45.054902	-93.304228	stop
11376	Logan Ave N & 54th Ave N	45.053088	-93.304288	stop
11378	Logan Ave N & 53rd Ave N	45.051318	-93.304329	stop
1139	France Ave S & 47th St W	44.918019	-93.32917	stop
11390	Humboldt Ave N & 51st Ave N	45.047632	-93.299479	stop
11394	Humboldt Ave N & 49th Ave N	45.043635	-93.299466	stop
11397	Humboldt Ave N & Shingle Creek Dr	45.040749	-93.299215	stop
1140	France Ave S & 48th St W	44.916213	-93.32914	stop
1141	France Ave S & 49th St W	44.914419	-93.329126	stop
11412	45th Ave N & Lyndale Ave N	45.036937	-93.28798	stop
11414	45th Ave N & Aldrich Ave N	45.036759	-93.289988	stop
11415	45th Ave N & Bryant Ave N	45.036744	-93.291257	stop
11416	Bryant Ave N & 46th Ave N	45.038396	-93.291335	stop
11417	Bryant Ave N & 47th Ave N	45.040105	-93.291363	stop
11418	Bryant Ave N & 48th Ave N	45.041944	-93.291353	stop
11419	Bryant Ave N & 49th Ave N	45.043732	-93.291374	stop
1142	France Ave S & 51st St W	44.911	-93.329103	stop
11420	Bryant Ave N & 50th Ave N	45.045582	-93.291398	stop
11422	Bryant Ave N & 51st Ave N	45.047365	-93.291411	stop
11424	Bryant Ave N & 52nd Ave N	45.049165	-93.291432	stop
11426	Bryant Ave N & 53rd Ave N	45.050957	-93.291449	stop
1143	France Ave S & 52nd St W	44.909014	-93.329088	stop
1144	France Ave S & 53rd St W	44.907203	-93.329077	stop
11440	Dupont Ave N & 56th Ave N	45.056446	-93.293811	stop
11442	Dupont Ave N & 57th Ave N	45.058203	-93.293719	stop
11444	Dupont Ave N & 58th Ave N	45.060096	-93.293667	stop
11446	Dupont Ave N & 59th Ave N	45.061858	-93.29361	stop
11448	Dupont Ave N & 60th Ave N	45.063649	-93.293565	stop
1145	France Ave S & 54th St W	44.905397	-93.329067	stop
11451	Dupont Ave N & 61st Ave N	45.065507	-93.293525	stop
11459	Dupont Ave N & 62nd Ave N	45.066942	-93.29366	stop
1146	France Ave S & 55th St W	44.903586	-93.32908	stop
11461	Dupont Ave N & Lilac Dr N	45.0685	-93.293807	stop
11463	Dupont Ave N & 64th Ave N	45.070894	-93.294075	stop
11465	65th Ave N & Dupont Ave N	45.072877	-93.294592	stop
11469	65th Ave N & Fremont Ave N	45.072899	-93.29673	stop
1147	France Ave S & 56th St W	44.901172	-93.329081	stop
11473	65th Ave N & Humboldt Ave N	45.072917	-93.299328	stop
1148	France Ave S & Wood End Dr	44.89966	-93.329088	stop
11481	Humboldt Ave N & #6521	45.074244	-93.299509	stop
11483	Humboldt Ave N & 67th Ave N	45.077171	-93.299772	stop
11486	Humboldt Ave N & 69th Ave N	45.079505	-93.30006	stop
11488	Humboldt Ave N & 70th Ave N	45.081746	-93.300199	stop
1149	France Ave S & 58th St W	44.898164	-93.32908	stop
11490	Humboldt Ave N & 71st Ave N	45.083563	-93.300255	stop
11492	Humboldt Ave N & 72nd Ave N	45.084902	-93.300251	stop
11494	Humboldt Ave N & 73rd Ave N	45.087107	-93.300332	stop
11496	Humboldt Ave N & Meadowood Dr	45.090627	-93.300435	stop
11498	Humboldt Ave & Humboldt Circle (S)	45.091448	-93.300459	stop
1150	France Ave S & Grimes Ave / 60th St W	44.896321	-93.329077	stop
11500	Humboldt Ave N & #7600	45.092493	-93.300496	stop
11502	Brookdale Dr & Humboldt Ave N	45.094451	-93.300738	stop
11506	Brookdale Dr & Pearson Court	45.094487	-93.303659	stop
11508	Brookdale Dr & Sierra Pkwy	45.09449	-93.304926	stop
1151	France Ave S & 60th St W	44.893903	-93.329098	stop
11512	Brookdale Dr & Newton Ave N	45.094516	-93.308366	stop
11516	Brookdale Dr & Penn Ave N	45.094571	-93.311318	stop
11518	Brookdale Dr & Queen Ave N	45.094597	-93.31274	stop
1152	France Ave S & Halifax Ave	44.892592	-93.329087	stop
11522	Brookdale Dr & Vincent Ave N	45.096516	-93.318479	stop
11524	Brookdale Dr & Xerxes Ave N	45.097203	-93.320839	stop
11526	Brookdale Dr & Xerxes Ave N	45.097077	-93.320795	stop
11528	Brookdale Dr & Vincent Ave N	45.09651	-93.318774	stop
1153	France Ave S & 62nd St W	44.890959	-93.3291	stop
11534	Brookdale Dr & Penn Ave N	45.094472	-93.311581	stop
11538	Brookdale Dr & Newton Ave N	45.094424	-93.308063	stop
11544	Brookdale Dr & James Ave N	45.094382	-93.303949	stop
11548	Brookdale Dr & Humboldt Ave N	45.094358	-93.300726	stop
11550	Humboldt Ave N & 76th Ave N	45.09328	-93.300666	stop
11552	Humboldt Ave & Humboldt Circle (N)	45.092446	-93.300643	stop
11554	Humboldt Ave & Humboldt Circle (S)	45.091628	-93.300611	stop
11556	Humboldt Ave N & Meadowood Dr	45.090835	-93.300592	stop
11558	Humboldt Ave N & 73rd Ave N	45.087123	-93.300475	stop
1156	65th St W & Southdale Medical Bldg	44.885422	-93.328081	stop
11562	Humboldt Ave N & 72nd Ave N	45.08492	-93.300402	stop
11564	Humboldt Ave N & 71st Ave N	45.083787	-93.300404	stop
11566	Humboldt Ave N & 70th Ave N	45.081924	-93.300355	stop
11568	Humboldt Ave N & 69th Ave N	45.080136	-93.300272	stop
11570	Humboldt Ave N & 67th Ave N	45.07736	-93.29994	stop
11572	Humboldt Ave N & #6521	45.074373	-93.299669	stop
11574	65th Ave N & Humboldt Ave N	45.0728	-93.298809	stop
11576	65th Ave N & Fremont Ave N	45.072796	-93.297047	stop
11580	65th Ave N & Dupont Ave N	45.072776	-93.294479	stop
11583	65th Ave N & Bryant Ave N	45.072755	-93.291935	stop
