route_id	trip_id	departure_time	stop_id	stop_sequence	timepoint	service_id	trip_headsign	direction_id	shape_id	route_short_name	route_long_name	headway
11-112	15244556-AUG19-MVS-BUS-Weekday-01	21:42:00	14685	37	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	21:42:00	14689	38	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	21:43:00	14690	39	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	21:44:00	17916	40	1	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	21:46:00	17917	41	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	21:48:00	17976	42	1	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	21:49:00	17978	43	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	21:51:00	17980	44	1	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	21:53:00	17982	45	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	21:55:00	17984	46	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	21:57:00	17986	47	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	21:58:00	1197	48	1	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	21:59:00	53461	49	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	22:01:00	53462	50	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	22:02:00	17704	51	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	22:02:00	17705	52	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	22:03:00	17706	53	1	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	22:03:00	17707	54	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	22:04:00	17708	55	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	22:05:00	17709	56	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	22:05:00	42455	57	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	22:06:00	17711	58	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	22:06:00	17712	59	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	22:07:00	17713	60	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	22:08:00	14331	61	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	22:09:00	17715	62	1	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	22:09:00	17716	63	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	22:10:00	17717	64	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	22:10:00	17718	65	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	22:11:00	17719	66	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	22:11:00	17720	67	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	22:12:00	17721	68	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	22:12:00	17722	69	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	22:13:00	17723	70	1	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	22:13:00	17724	71	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	22:14:00	17725	72	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	22:14:00	17726	73	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	22:15:00	17727	74	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	22:15:00	17728	75	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	22:15:00	17729	76	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	22:16:00	17730	77	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	22:16:00	51827	78	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	22:17:00	17821	79	0	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	22:17:00	53544	80	1	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
11-112	15244556-AUG19-MVS-BUS-Weekday-01	22:18:00	51828	81	1	AUG19-MVS-BUS-Weekday-01	Southbound 11A  4Av S/ To 46St-Nic	1	110004	11	Columbia Heights - 2nd St NE - 4th Av S	9
111-112	15288494-AUG19-MVS-BUS-Weekday-01	16:43:00	49884	1	1	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	16:45:00	41248	2	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	16:48:00	13207	3	1	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	16:50:00	13211	4	1	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	16:56:00	15364	5	1	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	16:57:00	15366	6	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	16:57:00	15368	7	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	16:58:00	15370	8	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	16:59:00	15372	9	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:00:00	15374	10	1	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:01:00	15376	11	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:01:00	15378	12	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:02:00	15380	13	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:03:00	15382	14	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:04:00	15384	15	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:04:00	15385	16	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:05:00	15386	17	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:06:00	15387	18	1	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:07:00	15388	19	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:07:00	15389	20	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:08:00	15390	21	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:08:00	17792	22	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:08:00	17793	23	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:09:00	17794	24	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:09:00	17795	25	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:10:00	42532	26	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:10:00	42531	27	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:11:00	42447	28	1	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:11:00	42535	29	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:12:00	48072	30	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:13:00	66	31	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:14:00	67	32	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:14:00	68	33	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:15:00	69	34	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:15:00	70	35	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:16:00	71	36	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:16:00	72	37	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:17:00	73	38	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:17:00	74	39	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:18:00	40472	40	1	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:19:00	76	41	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:19:00	77	42	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:19:00	78	43	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:20:00	79	44	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:20:00	429	45	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:21:00	431	46	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:21:00	432	47	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:22:00	47787	48	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:22:00	434	49	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:23:00	435	50	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:24:00	47528	51	1	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:24:00	645	52	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:25:00	647	53	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:25:00	649	54	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:26:00	651	55	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:26:00	653	56	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:27:00	655	57	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:27:00	4429	58	0	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
111-112	15288494-AUG19-MVS-BUS-Weekday-01	17:28:00	4431	59	1	AUG19-MVS-BUS-Weekday-01	Southbound 111   Ltd Stop / Cedar - 66St	1	1110001	111	Ltd Stop - 66th St - Chicago - Cedar - U of M	215
113-112	15288501-AUG19-MVS-BUS-Weekday-01	08:02:00	140	1	1	AUG19-MVS-BUS-Weekday-01	Northbound 113  Ltd Stop / U of M	0	1130002	113	Ltd Stop - Grand Av S - Lyndale Av S - U of M	48
113-112	15288501-AUG19-MVS-BUS-Weekday-01	08:03:00	3379	2	0	AUG19-MVS-BUS-Weekday-01	Northbound 113  Ltd Stop / U of M	0	1130002	113	Ltd Stop - Grand Av S - Lyndale Av S - U of M	48
113-112	15288501-AUG19-MVS-BUS-Weekday-01	08:03:00	141	3	1	AUG19-MVS-BUS-Weekday-01	Northbound 113  Ltd Stop / U of M	0	1130002	113	Ltd Stop - Grand Av S - Lyndale Av S - U of M	48
113-112	15288501-AUG19-MVS-BUS-Weekday-01	08:04:00	1853	4	0	AUG19-MVS-BUS-Weekday-01	Northbound 113  Ltd Stop / U of M	0	1130002	113	Ltd Stop - Grand Av S - Lyndale Av S - U of M	48
113-112	15288501-AUG19-MVS-BUS-Weekday-01	08:04:00	1854	5	0	AUG19-MVS-BUS-Weekday-01	Northbound 113  Ltd Stop / U of M	0	1130002	113	Ltd Stop - Grand Av S - Lyndale Av S - U of M	48
113-112	15288501-AUG19-MVS-BUS-Weekday-01	08:04:00	1855	6	0	AUG19-MVS-BUS-Weekday-01	Northbound 113  Ltd Stop / U of M	0	1130002	113	Ltd Stop - Grand Av S - Lyndale Av S - U of M	48
113-112	15288501-AUG19-MVS-BUS-Weekday-01	08:05:00	146	7	0	AUG19-MVS-BUS-Weekday-01	Northbound 113  Ltd Stop / U of M	0	1130002	113	Ltd Stop - Grand Av S - Lyndale Av S - U of M	48
113-112	15288501-AUG19-MVS-BUS-Weekday-01	08:06:00	1857	8	0	AUG19-MVS-BUS-Weekday-01	Northbound 113  Ltd Stop / U of M	0	1130002	113	Ltd Stop - Grand Av S - Lyndale Av S - U of M	48
113-112	15288501-AUG19-MVS-BUS-Weekday-01	08:07:00	14876	9	0	AUG19-MVS-BUS-Weekday-01	Northbound 113  Ltd Stop / U of M	0	1130002	113	Ltd Stop - Grand Av S - Lyndale Av S - U of M	48
113-112	15288501-AUG19-MVS-BUS-Weekday-01	08:07:00	14878	10	1	AUG19-MVS-BUS-Weekday-01	Northbound 113  Ltd Stop / U of M	0	1130002	113	Ltd Stop - Grand Av S - Lyndale Av S - U of M	48
113-112	15288501-AUG19-MVS-BUS-Weekday-01	08:08:00	14879	11	0	AUG19-MVS-BUS-Weekday-01	Northbound 113  Ltd Stop / U of M	0	1130002	113	Ltd Stop - Grand Av S - Lyndale Av S - U of M	48
113-112	15288501-AUG19-MVS-BUS-Weekday-01	08:08:00	14880	12	1	AUG19-MVS-BUS-Weekday-01	Northbound 113  Ltd Stop / U of M	0	1130002	113	Ltd Stop - Grand Av S - Lyndale Av S - U of M	48
113-112	15288501-AUG19-MVS-BUS-Weekday-01	08:09:00	14881	13	0	AUG19-MVS-BUS-Weekday-01	Northbound 113  Ltd Stop / U of M	0	1130002	113	Ltd Stop - Grand Av S - Lyndale Av S - U of M	48
